attack_cat,confidence
0,0.8886422
0,0.8699062
0,0.889637
2,0.6301354
2,0.6502956
0,0.8966587
2,0.66225153
0,0.890884
2,0.64053726
0,0.8920642
0,0.896828
0,0.89178437
0,0.89073515
2,0.6728298
2,0.6401365
0,0.88778466
0,0.88220966
0,0.8918921
0,0.8914623
0,0.89913476
2,0.6615518
0,0.8887766
0,0.89505666
0,0.8903382
0,0.8544957
2,0.67406404
0,0.88060075
0,0.889286
0,0.8872417
0,0.8965302
0,0.8775886
2,0.6479577
0,0.86155456
0,0.8916693
0,0.89057857
0,0.8683871
0,0.8898971
0,0.8791098
0,0.8896387
2,0.6669102
0,0.8890028
0,0.8879299
0,0.8893009
2,0.6633142
2,0.66090226
2,0.65821046
2,0.6362531
2,0.64831346
2,0.7850959
2,0.6538998
0,0.8895989
2,0.6393634
0,0.88476396
2,0.65980476
2,0.64512604
2,0.65804774
0,0.89004207
0,0.8775479
0,0.89566946
0,0.8918507
2,0.6485449
0,0.889769
0,0.8797489
0,0.84891546
2,0.66789716
2,0.63869363
0,0.8908854
0,0.88112116
0,0.8983069
0,0.8839652
2,0.6660649
0,0.89297795
0,0.89444274
2,0.6556596
0,0.8973066
2,0.64641565
0,0.8940334
0,0.8824984
0,0.896551
0,0.88489515
0,0.8899283
0,0.88497883
2,0.66417813
0,0.8560376
0,0.88309157
0,0.8619493
0,0.9018874
2,0.6538215
0,0.88649696
0,0.89107436
0,0.8916689
2,0.6323505
0,0.8778787
2,0.6587149
0,0.8919344
0,0.86077636
0,0.88729084
0,0.89490896
2,0.651112
0,0.87497014
0,0.90474516
0,0.89002144
2,0.6632564
0,0.8849782
0,0.883593
0,0.8921641
0,0.8889655
0,0.8964665
0,0.87533724
0,0.8897275
2,0.64799756
0,0.89520204
0,0.89023066
0,0.8940685
2,0.6509122
0,0.8906663
2,0.66768026
2,0.6524811
2,0.6577612
0,0.8812522
2,0.6530139
2,0.65469044
2,0.672771
0,0.8764716
2,0.66220427
0,0.88832545
0,0.8965217
0,0.8882505
0,0.8929577
0,0.89258564
0,0.8856929
0,0.8910925
0,0.8783316
2,0.647214
0,0.88593364
2,0.659495
2,0.66250926
0,0.89255315
0,0.8961189
2,0.6683041
2,0.65731347
0,0.8902492
2,0.6566463
2,0.6623526
0,0.8859001
2,0.6635434
0,0.8375893
0,0.87696815
0,0.8937188
0,0.89642483
0,0.88724035
2,0.6494185
2,0.6513069
0,0.88658375
0,0.8882481
0,0.8952414
2,0.63404363
2,0.6557236
0,0.88641024
2,0.6500923
2,0.6563139
2,0.672368
0,0.8450022
0,0.891344
0,0.89145833
2,0.661208
0,0.8848351
2,0.6452586
2,0.6483981
2,0.6470643
2,0.66056645
0,0.880073
0,0.89102376
2,0.64832854
0,0.8762066
0,0.88833344
0,0.87682575
0,0.8889589
0,0.8744784
0,0.859845
2,0.668485
0,0.878828
0,0.8872119
0,0.87347287
0,0.8808661
0,0.8878403
0,0.8944534
0,0.8911979
0,0.889066
2,0.65950334
0,0.8802421
0,0.89655644
0,0.84245896
0,0.87445295
2,0.66833925
0,0.88478774
0,0.89084506
2,0.6525638
2,0.64790434
0,0.8892174
0,0.8874132
0,0.88963675
0,0.9000688
0,0.89416254
0,0.8919036
2,0.6618248
0,0.8935165
0,0.87505776
0,0.8966676
2,0.66420823
0,0.8927564
0,0.8996458
0,0.892904
2,0.6783693
0,0.8602732
2,0.6490835
0,0.87360984
2,0.65172917
0,0.89224035
2,0.64170945
2,0.652956
0,0.85746104
0,0.8873686
0,0.8983655
0,0.8906627
0,0.88546866
0,0.88592553
0,0.88863015
0,0.8802458
0,0.8850179
0,0.8930876
2,0.6271063
0,0.8965415
2,0.6437294
0,0.8864689
2,0.6541831
2,0.65623444
0,0.88963926
0,0.848373
2,0.6464616
0,0.89607453
0,0.87055284
0,0.89563704
0,0.89427006
0,0.8918853
0,0.87255156
2,0.664237
0,0.8930214
0,0.89853215
0,0.88171744
0,0.89427245
0,0.8951971
2,0.65253764
2,0.65889287
0,0.8613459
0,0.89230317
0,0.8823924
0,0.89305854
2,0.6508682
0,0.88970524
0,0.89108205
0,0.8860668
0,0.8913573
2,0.6743781
0,0.8781206
2,0.66153765
2,0.66172004
0,0.8936761
0,0.8866601
0,0.8874809
0,0.9007385
2,0.56773776
0,0.8766659
0,0.9010004
0,0.89739215
0,0.88901824
2,0.6466501
0,0.891335
2,0.6556308
0,0.891484
2,0.65983886
0,0.88430643
0,0.88966435
0,0.8768327
2,0.6693188
0,0.88790965
2,0.6481514
0,0.89769924
0,0.89002675
0,0.8939907
0,0.8689248
2,0.65321517
0,0.8817314
0,0.8923642
0,0.89060587
0,0.8896315
0,0.8893223
2,0.6406123
0,0.8905042
0,0.89472175
2,0.6541627
2,0.6692437
0,0.85424054
2,0.6594885
0,0.8879057
0,0.8959587
2,0.6461763
2,0.6669852
2,0.62731344
0,0.88355803
2,0.64853024
0,0.8862417
0,0.89241433
0,0.88597435
2,0.6347459
0,0.8953082
0,0.88820773
0,0.8912359
0,0.8690745
2,0.67432654
0,0.8876438
0,0.8905486
0,0.8806038
0,0.8903949
2,0.63828063
0,0.8852463
2,0.6519294
0,0.8842834
2,0.63438225
2,0.6639825
0,0.8917891
0,0.88771015
2,0.6395464
0,0.87998855
0,0.8666583
0,0.88934946
0,0.8837718
2,0.651376
2,0.65654445
0,0.89351803
0,0.8930131
0,0.8824387
0,0.881702
0,0.88688976
0,0.887754
2,0.647416
0,0.86129194
2,0.65147144
2,0.64720005
0,0.8891609
0,0.88622475
2,0.66722834
2,0.65530246
0,0.89979714
2,0.65497524
0,0.88552225
2,0.63858724
2,0.634841
2,0.66981447
2,0.66616267
2,0.6595369
2,0.66388136
2,0.64915985
2,0.6598929
0,0.8952559
2,0.64187276
0,0.8833165
2,0.65755916
0,0.887398
0,0.8873949
2,0.65209395
0,0.8985152
0,0.886935
2,0.66259986
0,0.89603436
2,0.67295444
2,0.65913326
0,0.8917579
0,0.89122224
2,0.6680723
0,0.88826334
0,0.89491695
0,0.89210504
0,0.8923934
0,0.87516755
2,0.65796655
2,0.6515169
0,0.8948733
0,0.88642025
0,0.88766253
0,0.879382
2,0.6495398
0,0.8905997
0,0.89567584
2,0.6582329
0,0.88661784
0,0.8721483
0,0.8928697
2,0.6480371
0,0.8740332
0,0.89155275
2,0.66759396
0,0.8892602
2,0.69141775
0,0.89216316
0,0.89430493
0,0.890384
0,0.8660632
0,0.8913996
0,0.867123
0,0.88237023
0,0.90019524
0,0.89043725
0,0.88922226
0,0.8893172
0,0.8843186
0,0.8906123
2,0.6562462
2,0.6725471
2,0.6455638
2,0.65959185
0,0.8846457
0,0.89028275
0,0.89619553
0,0.8920206
0,0.8914415
0,0.89579666
2,0.6536009
0,0.8931537
0,0.89804274
2,0.6469554
0,0.89246196
2,0.65604484
0,0.89818645
0,0.8812362
2,0.6509471
0,0.89441794
2,0.6679823
0,0.89378744
2,0.5681604
0,0.891517
0,0.8881283
0,0.8887579
0,0.88168764
2,0.6472261
2,0.64570963
0,0.8897142
0,0.89657915
0,0.8801338
2,0.6497657
0,0.8851709
2,0.6478288
0,0.8894924
2,0.6777406
0,0.86921877
0,0.88806653
0,0.8877768
2,0.6501811
0,0.8870659
2,0.6587028
0,0.89481986
0,0.891529
0,0.89829314
2,0.64179885
0,0.8847172
0,0.88668066
0,0.8883216
0,0.89487994
0,0.887456
0,0.8740186
2,0.656975
0,0.88109255
0,0.8870966
0,0.8987555
2,0.6650955
0,0.88498837
0,0.89369196
0,0.8878147
0,0.89463055
2,0.66059744
0,0.88717717
2,0.65902317
0,0.8654416
0,0.8888709
0,0.87459856
2,0.653259
2,0.6410854
2,0.654586
0,0.889017
0,0.8908589
0,0.8875013
2,0.6706645
0,0.88577116
0,0.88703185
2,0.6550094
0,0.8901954
2,0.66220266
2,0.65124583
2,0.6550719
0,0.892382
0,0.85841244
2,0.668764
0,0.8935342
0,0.8770985
0,0.89172703
0,0.8847249
0,0.8952239
2,0.78589606
2,0.6633059
2,0.65342563
0,0.89418787
0,0.8962072
0,0.85031146
0,0.8716846
0,0.8797152
0,0.88512516
2,0.6550763
2,0.6302198
2,0.63914186
0,0.8723715
2,0.65579516
0,0.8164774
0,0.8898184
0,0.88829666
0,0.88216126
0,0.88863015
2,0.6377582
2,0.64097124
0,0.89686346
0,0.8946671
0,0.8856927
0,0.8921541
0,0.8772052
2,0.6360223
0,0.8873379
2,0.65747076
0,0.8939044
0,0.89398825
2,0.6518514
0,0.88824296
0,0.8808589
0,0.8985167
0,0.8876426
0,0.8957558
0,0.8864786
0,0.8965552
2,0.6406209
0,0.89778495
0,0.89750725
0,0.8595439
2,0.6475647
2,0.62859875
0,0.8915849
0,0.89396423
0,0.8940372
0,0.8855502
0,0.8949677
2,0.66495895
2,0.644204
2,0.66114074
0,0.8876875
0,0.89109397
0,0.8910909
0,0.8892167
0,0.84146833
0,0.88491493
0,0.80422986
0,0.8957285
0,0.88784933
0,0.8991492
0,0.89574766
0,0.8881748
2,0.6575793
0,0.8546003
0,0.8938702
0,0.87128
0,0.88097554
0,0.89037526
0,0.8985599
2,0.65954167
0,0.8824915
0,0.89407325
0,0.894167
0,0.8914038
0,0.8894688
2,0.6533437
2,0.66927445
2,0.6320125
2,0.66029376
0,0.8801853
2,0.6559929
0,0.89709014
0,0.8869993
0,0.89076173
2,0.6692433
2,0.63474756
0,0.8780623
2,0.6747999
2,0.65496635
0,0.89656097
0,0.8892555
0,0.8875369
2,0.6574705
0,0.89036465
0,0.8907248
0,0.8229005
2,0.66233194
0,0.87675124
2,0.6324541
0,0.8914247
0,0.88899684
0,0.8853994
0,0.86038035
2,0.66923803
0,0.8870268
0,0.8845028
0,0.8850326
0,0.8796173
2,0.6646736
2,0.64785683
2,0.6548288
0,0.8918293
2,0.6592779
0,0.88804
0,0.8863966
2,0.6579281
0,0.8894109
0,0.8871971
0,0.8926687
0,0.8791969
0,0.8550109
0,0.8844866
0,0.8650673
2,0.65125763
0,0.8933079
0,0.8961876
2,0.66161263
0,0.8811416
0,0.877556
0,0.8631579
0,0.8747524
2,0.6651296
0,0.8886721
2,0.6569188
2,0.6405934
0,0.88937783
0,0.88713944
0,0.89874566
0,0.8906253
2,0.6561832
0,0.88058025
2,0.65789497
0,0.89214724
2,0.6452513
0,0.8872953
2,0.6299345
0,0.88695
0,0.8853327
2,0.65380585
0,0.89056224
2,0.6395276
2,0.64417046
2,0.644474
2,0.6363304
0,0.88953626
2,0.6540273
0,0.88819987
0,0.890549
2,0.66630167
0,0.88001543
2,0.67090553
0,0.8907134
0,0.8601884
0,0.8981934
0,0.8813762
0,0.8815998
2,0.6447424
0,0.8898721
0,0.8899561
0,0.8918462
0,0.8816867
2,0.66494316
2,0.6552082
0,0.8475473
0,0.88679004
2,0.65229166
2,0.6433026
0,0.8870714
0,0.89101267
2,0.6719098
0,0.8845022
2,0.6608155
0,0.851147
2,0.6630315
2,0.6440824
2,0.62888485
0,0.8988001
2,0.65366495
0,0.8910355
0,0.8812692
0,0.8670425
2,0.65467936
0,0.8305226
2,0.6540385
0,0.87860686
2,0.64628816
0,0.88540477
0,0.8859101
0,0.88593984
0,0.8856675
0,0.88801473
0,0.88684607
0,0.8803382
2,0.6562278
0,0.89145124
0,0.8959489
0,0.8861416
0,0.89148206
0,0.8990546
2,0.6480695
0,0.889102
2,0.66547805
2,0.6502875
2,0.62613434
2,0.65738416
0,0.892805
0,0.8862679
2,0.6678031
0,0.8788864
0,0.83893657
2,0.6589626
0,0.8911182
0,0.8777298
2,0.6403274
0,0.89478
0,0.8896899
0,0.89210784
0,0.87262356
0,0.89061403
0,0.8933709
0,0.87577605
2,0.6580876
2,0.6518539
2,0.638741
2,0.6585261
0,0.8907195
0,0.8706637
0,0.88536286
2,0.65708816
0,0.88774174
0,0.88242245
0,0.8889462
0,0.84939706
0,0.88516337
2,0.646012
2,0.66299057
0,0.8936746
0,0.89403063
0,0.88205975
0,0.89266956
0,0.8944144
0,0.89186156
0,0.8918139
0,0.8953353
2,0.6543126
0,0.8919394
0,0.9001056
2,0.66786486
0,0.8925324
0,0.8598745
0,0.8420873
0,0.88790107
2,0.6623153
2,0.6465514
2,0.66361386
0,0.87432945
0,0.8797292
2,0.6479097
0,0.888668
2,0.6555149
0,0.8935329
0,0.88775533
2,0.6577852
0,0.88030964
0,0.8935732
0,0.8901515
0,0.8872518
2,0.63405144
0,0.89174813
0,0.8891292
0,0.88819546
2,0.64538693
0,0.88776475
0,0.8811557
0,0.8926394
0,0.89564335
2,0.6408105
0,0.8952125
0,0.89371413
0,0.8808642
0,0.8965187
0,0.88611734
2,0.65127325
0,0.8351838
0,0.88891846
0,0.8929961
0,0.88561386
2,0.6564114
0,0.88879377
0,0.82767725
2,0.6512754
0,0.8871719
0,0.89490515
0,0.8867675
2,0.6402625
0,0.85453826
2,0.66457087
0,0.8859975
0,0.8857843
0,0.8889032
0,0.8929479
0,0.889798
0,0.88722616
0,0.857875
2,0.64295304
0,0.8756152
0,0.8960273
0,0.87064004
0,0.8793021
0,0.89218664
0,0.8883339
2,0.67160976
2,0.6409568
2,0.647835
2,0.63654876
2,0.6406642
0,0.8792513
0,0.88677025
2,0.63080734
0,0.88655645
0,0.89804125
2,0.6575389
0,0.89172095
2,0.6500659
2,0.6453885
0,0.87903637
2,0.6664764
0,0.89110094
2,0.6498914
2,0.66176546
0,0.8885475
0,0.88093674
0,0.8916074
0,0.84556895
0,0.87506074
0,0.88888043
2,0.57713467
0,0.89528555
2,0.6456357
2,0.6569884
0,0.88657314
2,0.65486366
0,0.88768375
2,0.66387737
0,0.8427824
2,0.6686241
0,0.8871848
0,0.8766366
2,0.6383364
0,0.8791238
2,0.66267496
0,0.88519937
0,0.8906872
2,0.6517008
0,0.89486474
0,0.8786185
0,0.8815577
2,0.6542506
0,0.8870707
2,0.6566308
0,0.86869526
2,0.67827916
2,0.65894496
0,0.8937615
2,0.6452015
2,0.6288286
2,0.6706071
2,0.6424429
0,0.8851754
2,0.6621507
0,0.88629776
2,0.6787072
2,0.6558666
0,0.85004705
2,0.6365066
0,0.8921628
0,0.8910497
2,0.6556068
0,0.8785991
0,0.8801868
0,0.8677808
2,0.6746118
2,0.6590011
2,0.64679104
0,0.8870919
0,0.88893586
0,0.8855587
0,0.891389
2,0.6539245
0,0.89220095
0,0.89720047
0,0.89978033
0,0.8906027
2,0.6475325
0,0.876332
0,0.8863019
2,0.6706644
0,0.8910577
0,0.89131826
2,0.6548092
2,0.6369168
2,0.6597778
0,0.88766176
2,0.66131216
0,0.89216894
0,0.8676293
2,0.6530788
2,0.6555787
0,0.88741744
0,0.8965508
0,0.889873
0,0.8951019
0,0.8927922
0,0.88174814
0,0.887348
2,0.6465827
0,0.8938115
0,0.8843781
2,0.65595496
0,0.88780206
0,0.8948476
0,0.85271573
2,0.6580443
0,0.88896745
0,0.90112513
0,0.8871536
0,0.89221895
0,0.8626277
2,0.6758641
0,0.8945031
2,0.64735967
0,0.89064837
2,0.6461541
0,0.8931079
0,0.8876811
0,0.89326704
2,0.6351322
2,0.66262645
0,0.8805543
2,0.6728179
0,0.8929479
0,0.88555026
0,0.88532245
2,0.6603593
2,0.6462981
2,0.6704117
0,0.87557817
2,0.66863394
0,0.88920295
2,0.6285223
0,0.8870639
0,0.89161515
2,0.63209873
0,0.8757868
0,0.89260644
2,0.65263766
2,0.6518378
0,0.8824168
0,0.88445985
2,0.55847555
2,0.6466911
2,0.6554038
0,0.8922071
0,0.86053723
0,0.89845157
0,0.8895711
0,0.891698
2,0.6498866
0,0.89155227
0,0.8954517
0,0.872058
2,0.6766094
0,0.9026393
0,0.89542973
0,0.8711513
0,0.885678
0,0.89496326
0,0.89877284
0,0.89809954
0,0.89033496
0,0.8752072
0,0.8856737
0,0.8918372
2,0.66289806
2,0.6460276
0,0.8817862
0,0.8923026
2,0.6556457
0,0.89273083
0,0.8889736
0,0.8858126
0,0.8965569
0,0.89136004
2,0.6516007
0,0.8887603
2,0.6440831
0,0.8865954
2,0.687939
2,0.6520479
2,0.65202713
0,0.8750122
0,0.797921
0,0.8941298
0,0.89532197
2,0.65797615
2,0.64761454
0,0.89280546
2,0.6383048
0,0.8969085
0,0.89337367
0,0.88658094
0,0.8887569
0,0.8875914
0,0.88257796
2,0.661524
0,0.88859475
0,0.8803978
0,0.884588
2,0.6619471
0,0.8778857
0,0.8720082
0,0.79566693
0,0.8227115
0,0.8891109
0,0.8738766
2,0.65077484
0,0.8949838
0,0.8983146
0,0.89362264
0,0.89046484
0,0.89716274
0,0.8982182
2,0.666954
0,0.8823973
0,0.8912927
0,0.8708235
0,0.88946587
2,0.6602434
0,0.8916434
0,0.87846947
0,0.87561584
0,0.89809126
0,0.8945891
0,0.8843024
2,0.67651206
0,0.8962874
2,0.65212786
2,0.64976215
2,0.6510241
2,0.64934355
0,0.89533484
2,0.65683025
0,0.89204013
0,0.8876263
2,0.66212857
2,0.64341396
2,0.6467844
0,0.86784637
2,0.65588415
0,0.88796586
0,0.8642807
0,0.8824277
2,0.6496589
0,0.8915303
0,0.88130146
0,0.88329774
0,0.8902043
0,0.8896465
0,0.8586959
0,0.88040733
2,0.66437835
2,0.6428973
2,0.6545606
2,0.6892669
2,0.6532035
2,0.6648341
2,0.63593364
0,0.8931328
2,0.6456816
2,0.6671143
2,0.66670805
2,0.6506866
0,0.89329153
2,0.65152913
0,0.8782086
0,0.89555126
0,0.895057
0,0.88323486
2,0.6728244
0,0.8971056
0,0.87533367
0,0.8820639
0,0.8865171
0,0.8970554
0,0.88234544
0,0.8921571
2,0.6519399
2,0.6496887
0,0.88989127
0,0.88960296
2,0.66379845
0,0.8727547
2,0.6624935
2,0.6411885
0,0.89284897
0,0.8875362
0,0.8952637
2,0.6455699
0,0.8752281
0,0.8775195
0,0.88988674
0,0.8849657
0,0.89311934
0,0.8866006
0,0.8895157
0,0.890114
0,0.886879
0,0.88847613
0,0.89144945
0,0.8828546
2,0.6451498
2,0.6446117
0,0.8872285
0,0.8816554
2,0.6633416
0,0.89266086
2,0.6606759
2,0.654823
0,0.89285535
2,0.66137695
2,0.6251776
0,0.89092845
2,0.6414269
2,0.6496667
2,0.6488809
0,0.88607645
2,0.6505125
0,0.8857562
0,0.8579874
2,0.65847117
0,0.8956117
2,0.6577835
0,0.8975161
0,0.8928974
2,0.6531327
0,0.85649896
0,0.8933681
2,0.62629205
0,0.8885431
2,0.64217436
2,0.67091745
2,0.6533941
0,0.88621753
0,0.8979529
0,0.89245194
0,0.87474346
0,0.89204943
0,0.88456124
0,0.89346683
0,0.88104194
0,0.8751311
0,0.89423925
2,0.6351089
0,0.8923135
2,0.6688809
0,0.8677489
0,0.89416033
2,0.65960175
2,0.64130086
0,0.8971111
2,0.6474591
2,0.6684836
2,0.6552121
0,0.8922636
0,0.88110954
0,0.8944431
0,0.8615242
0,0.88959986
2,0.66002905
0,0.87325543
2,0.6534462
0,0.8802624
2,0.77872413
2,0.65415245
0,0.8908199
0,0.88864744
0,0.88004255
0,0.8946258
2,0.6530268
0,0.88005114
2,0.6531478
0,0.8860307
2,0.6683292
0,0.87337667
2,0.66139174
0,0.8925862
0,0.89787084
2,0.64095163
0,0.88746244
0,0.86349744
0,0.8867781
0,0.88199383
2,0.6587357
2,0.6584557
2,0.65941787
2,0.66804564
2,0.63462424
0,0.8859286
0,0.89429843
0,0.8847692
0,0.88904417
2,0.6532889
0,0.89469
0,0.8984951
0,0.892662
0,0.878215
0,0.8781902
0,0.87956554
0,0.88849187
0,0.89528966
0,0.88426834
0,0.88426685
2,0.6592856
0,0.8967508
0,0.88190377
2,0.658583
0,0.8945516
0,0.89596784
2,0.66376656
0,0.8858868
0,0.8924951
0,0.8415069
0,0.895148
2,0.65337145
0,0.8832196
0,0.8747526
0,0.9013255
2,0.6309113
0,0.8941708
0,0.88341516
0,0.88112473
0,0.8904673
0,0.8848069
0,0.8878182
0,0.8722278
0,0.89306414
2,0.6483448
0,0.8947939
2,0.66521376
0,0.8893844
0,0.89746904
0,0.88371164
0,0.8955809
2,0.67212486
0,0.8844888
0,0.87875146
0,0.8851888
2,0.63085604
0,0.8888464
2,0.6585849
0,0.8796958
2,0.64394003
2,0.661638
0,0.88684046
0,0.8948958
0,0.8676654
2,0.63822585
0,0.8907604
0,0.89062876
0,0.89765334
0,0.88370985
0,0.88227725
0,0.8914694
0,0.8904137
0,0.89751875
2,0.6380151
2,0.64451426
2,0.66315967
0,0.89181423
2,0.6667326
0,0.8975545
0,0.8915706
0,0.8872237
0,0.8964585
2,0.66672546
0,0.8958085
0,0.89971364
0,0.8950796
2,0.6583688
0,0.886918
0,0.88237673
0,0.89045835
2,0.6510471
2,0.6426994
0,0.89123553
0,0.8933221
0,0.89039445
0,0.8888428
2,0.65578467
2,0.6728359
0,0.8704554
0,0.8964807
0,0.8826122
0,0.8928575
0,0.89705837
0,0.8896302
0,0.8912655
0,0.88416404
0,0.8958224
0,0.88543046
0,0.89371115
2,0.67276764
0,0.86456686
2,0.6444818
0,0.88886064
2,0.6648937
0,0.8902472
0,0.8932241
2,0.64901656
2,0.66704834
0,0.8902527
2,0.6567459
0,0.88170755
0,0.87022215
2,0.6665739
0,0.87208694
0,0.89249414
2,0.6408427
0,0.8974582
0,0.88635576
0,0.8900731
0,0.89361864
0,0.89393926
2,0.6553769
0,0.89227366
0,0.86380196
0,0.89346766
0,0.88353163
2,0.56726766
0,0.8874063
0,0.8917736
2,0.6617636
0,0.8906701
0,0.8869577
2,0.63125455
0,0.8951252
0,0.8275119
0,0.8857343
2,0.67416066
2,0.68613833
0,0.87977177
0,0.8951128
0,0.8941502
2,0.64808124
0,0.8949058
2,0.6637661
0,0.8736539
0,0.8957428
0,0.8916588
0,0.8870863
0,0.8918702
2,0.6453128
0,0.8958817
0,0.89149266
0,0.8912086
0,0.8851427
0,0.88570046
0,0.8723769
0,0.8859546
0,0.8887433
0,0.8931273
0,0.8803163
0,0.8940943
0,0.89171016
0,0.89005184
2,0.6687015
2,0.6571016
2,0.66195893
0,0.8816437
0,0.8898635
2,0.6540056
0,0.891997
0,0.8637674
0,0.8921763
0,0.89140785
0,0.8893731
0,0.88260925
0,0.88433367
0,0.8927639
2,0.66837746
0,0.8948426
2,0.6553958
0,0.88431084
0,0.8876416
2,0.64778835
2,0.652777
2,0.6609367
2,0.56152254
2,0.66822517
0,0.88655037
0,0.89917505
0,0.88033277
0,0.8871588
0,0.8885744
2,0.68578464
2,0.65712196
0,0.8893173
0,0.88983625
0,0.88927734
0,0.8824692
0,0.889812
0,0.89634246
0,0.8906373
0,0.88547814
2,0.64487255
2,0.63377225
0,0.89641523
0,0.88932
0,0.88791686
0,0.89785314
0,0.8883377
0,0.891837
2,0.6598071
2,0.6487131
0,0.8821388
2,0.6596211
0,0.8851575
2,0.64804816
2,0.6626447
2,0.64398456
2,0.6511711
0,0.88259876
2,0.6722792
0,0.89250606
0,0.8871254
0,0.8816893
0,0.8889395
0,0.8937264
2,0.6041162
0,0.88084745
2,0.66110456
0,0.8928958
2,0.648961
0,0.88864934
2,0.6621826
2,0.63280517
0,0.88670194
2,0.6626781
0,0.87156117
0,0.89367014
2,0.65598017
2,0.64218426
0,0.858236
2,0.65746456
2,0.6536611
2,0.6429494
2,0.6380235
2,0.66370136
0,0.8971447
0,0.89033216
0,0.8916891
0,0.88094765
2,0.65164715
0,0.8875783
0,0.842289
0,0.87480617
0,0.89744294
0,0.8963976
2,0.66751647
0,0.88954496
0,0.89377105
0,0.8890757
0,0.88812625
0,0.8939136
2,0.662208
2,0.63593596
0,0.88556826
2,0.6524393
0,0.8873332
0,0.89916855
0,0.89856005
0,0.8968308
0,0.88746005
2,0.6429242
0,0.89290905
2,0.65715706
2,0.6474251
0,0.886653
2,0.66871476
0,0.87850124
0,0.88764805
2,0.64621156
2,0.6908324
2,0.6433999
0,0.8919519
0,0.8916201
2,0.6725587
2,0.6613609
0,0.8870568
2,0.65339696
0,0.89337224
0,0.8913959
0,0.8754304
0,0.89175534
0,0.89169383
0,0.8969022
0,0.88544
0,0.88681656
0,0.89650023
0,0.8856995
2,0.6372732
0,0.8816626
0,0.897113
0,0.8876304
0,0.8464044
0,0.89799464
0,0.8686707
0,0.8675799
2,0.6493394
2,0.65928096
0,0.89137536
2,0.65937346
0,0.87814486
2,0.6612369
0,0.8806551
2,0.6523296
0,0.89051306
0,0.8933429
2,0.66120005
2,0.65726143
0,0.8957154
2,0.6685743
0,0.8885861
0,0.8781416
0,0.89540005
0,0.8962081
0,0.8862281
0,0.8732585
2,0.6358421
2,0.6516925
2,0.62881136
0,0.8895052
0,0.89212143
0,0.89311713
0,0.86868924
0,0.88300234
0,0.88921744
0,0.8958682
0,0.87966233
2,0.6494955
0,0.88593495
0,0.88936037
2,0.6444193
0,0.8968828
2,0.65341425
0,0.88705945
0,0.86558646
2,0.6484772
0,0.8939722
2,0.65377086
0,0.89260715
0,0.88381124
2,0.6668805
0,0.8318785
2,0.66810197
0,0.88594246
0,0.88497573
2,0.6296133
0,0.8946001
2,0.64581513
0,0.8748963
0,0.86884546
0,0.8844166
2,0.6548796
2,0.63988715
0,0.88744944
0,0.8940152
2,0.63790876
0,0.89551824
0,0.8741599
0,0.8891312
2,0.6490946
0,0.89712995
2,0.6775137
2,0.64706635
0,0.8882139
2,0.637195
0,0.89640075
0,0.8801844
2,0.6680026
0,0.84475636
0,0.8979188
0,0.88631535
0,0.89844525
0,0.8933748
2,0.6676086
2,0.6300807
0,0.8865544
2,0.65470356
0,0.89239997
2,0.6538041
0,0.8871083
0,0.89305
2,0.6443512
0,0.8951697
0,0.8894541
0,0.8945127
0,0.89768904
2,0.6735598
0,0.885897
0,0.85938674
0,0.8879778
0,0.8937435
0,0.8892811
0,0.89278996
0,0.8524717
2,0.652281
0,0.8857302
0,0.8909819
0,0.8902783
0,0.8956116
0,0.8689674
0,0.8888013
0,0.88714135
0,0.89506185
0,0.8916873
2,0.65905046
0,0.89682657
0,0.8608614
0,0.8712464
0,0.8836601
0,0.8749463
0,0.89714056
0,0.8914736
2,0.6334723
0,0.89152676
0,0.8898908
2,0.66234696
0,0.8886064
0,0.8822515
0,0.885757
0,0.89325416
0,0.88860077
0,0.8862249
2,0.6482451
0,0.89111763
2,0.6585631
0,0.8885458
0,0.8926674
2,0.6541028
0,0.8740289
0,0.87872404
0,0.8801557
0,0.8900617
2,0.659612
0,0.8720336
0,0.8938266
2,0.6315657
2,0.665567
2,0.64723545
0,0.8746643
2,0.6560451
0,0.8814642
0,0.8858316
2,0.6513075
2,0.6644405
2,0.6741747
0,0.88129276
0,0.89940596
2,0.66456085
0,0.89691734
0,0.88368165
0,0.8806189
0,0.88128245
0,0.81952196
2,0.6470957
0,0.85555065
0,0.85782
0,0.8941369
2,0.6697692
2,0.67252713
2,0.6530014
2,0.6606362
2,0.64124113
0,0.8987891
0,0.8933553
2,0.65206647
0,0.89559764
0,0.886473
0,0.8901426
2,0.66783005
2,0.66791636
2,0.6651296
0,0.8864595
0,0.89074767
0,0.89748836
2,0.6499012
2,0.64559495
2,0.5654396
0,0.8916347
0,0.89285135
0,0.88995147
2,0.6638951
0,0.8922444
2,0.64908546
2,0.64925563
0,0.8894943
0,0.89549005
2,0.6418481
0,0.8797896
2,0.6675306
0,0.89217526
0,0.85859
0,0.8887074
0,0.8874233
2,0.6619913
0,0.88765615
2,0.6452682
0,0.8942793
0,0.89557046
2,0.661052
2,0.6351153
2,0.65665245
0,0.8916845
0,0.8829044
0,0.8960232
2,0.6563052
0,0.8881016
0,0.9009573
0,0.86232704
0,0.8943361
2,0.6575646
2,0.64220816
2,0.642379
0,0.89383274
2,0.6416078
2,0.6609249
0,0.8438541
0,0.89368945
2,0.67724794
0,0.8920955
0,0.8915412
